is,S,2,n,0.0
is,S,2,s,0.0
is,W,2,n,0.020999999999999998
is,W,2,s,0.020999999999999998
is,A,2,n,0.251
is,A,2,s,0.253
is,B,2,n,1.2730000000000001
is,B,2,s,1.192
